Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
okvirji-hugo-boss-hg-1153-oglata-acetat-modra-716736418278,HG 1153,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Hugo Boss</b></li>
  <li><span class=""label"">Model</span><b class=""data"">HG 1153</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">FLL</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">moška</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">široka (63-13-145)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">oglata</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">acetat</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">modra</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">mat</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Clip on</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Hugo Boss,okvirji,"""stg, Hugo Boss, okvirji, mat, progresiv, _tab1_morela-kvaliteta-lec, tah, modra, široka, acetat, _tab3_material-acetat, oglata, normalna, _tab2_oblika-okvirja-oglata, _tab0_velikost-ocal, moška, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,modra,velikost,široka,,,E716736418278,,shopify,1,deny,manual,129,129,TRUE,TRUE,716736418278,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Hugo Boss HG 1153,,Hugo Boss HG 1153| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
okvirji-hugo-boss-hg-1153-oglata-acetat-modra-716736418285,HG 1153,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Hugo Boss</b></li>
  <li><span class=""label"">Model</span><b class=""data"">HG 1153</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">FLL</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">moška</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">široka (58-17-145)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">oglata</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">acetat</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">modra</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">mat</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Clip on</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Hugo Boss,okvirji,"""stg, Hugo Boss, okvirji, mat, progresiv, _tab1_morela-kvaliteta-lec, tah, modra, široka, acetat, _tab3_material-acetat, oglata, normalna, _tab2_oblika-okvirja-oglata, _tab0_velikost-ocal, moška, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,modra,velikost,široka,,,E716736418285,,shopify,1,deny,manual,129,129,TRUE,TRUE,716736418285,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Hugo Boss HG 1153,,Hugo Boss HG 1153| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
okvirji-hugo-boss-hg-1156-okrogla-monel-crna-716736418339,HG 1156,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Hugo Boss</b></li>
  <li><span class=""label"">Model</span><b class=""data"">HG 1156</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">003</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">moška</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">široka (58-17-145)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">okrogla</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">tanka</b></li>
  <li><span class=""label"">Material</span><b class=""data"">monel</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">črna</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">mat</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Clip on</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Hugo Boss,okvirji,"""stg, Hugo Boss, okvirji, mat, progresiv, _tab1_morela-kvaliteta-lec, tah, črna, široka, monel, kovinska, _tab3_material-monel, okrogla, tanka, _tab2_oblika-okvirja-okrogla, _tab0_velikost-ocal, moška, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,črna,velikost,široka,,,E716736418339,,shopify,1,deny,manual,139,139,TRUE,TRUE,716736418339,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Hugo Boss HG 1156,,Hugo Boss HG 1156| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
soncna-ocala-hugo-boss-hg-1161-s-oglata-najlon-crna-716736419619,HG 1161/S,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Hugo Boss</b></li>
  <li><span class=""label"">Model</span><b class=""data"">HG 1161/S</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">807</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">moška</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">široka (59-16-145)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">oglata</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">najlon</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">črna</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">sijaj</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Barva</span><b class=""data"">siva</b></li>
  <li><span class=""label"">Polarizacija</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Hugo Boss,sončna očala,"""stg, Hugo Boss, sončna očala, sijaj, progresiv, _tab1_morela-kvalitetna-zascita, črna, široka, najlon, _tab3_material-najlon, oglata, normalna, _tab2_oblika-okvirja-oglata, _tab0_velikost-ocal, gls-siva, standardno, , moška, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,črna,velikost,široka,,,E716736419619,,shopify,2,deny,manual,149,149,TRUE,TRUE,716736419619,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Hugo Boss HG 1161/S,,Hugo Boss HG 1161/S| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
soncna-ocala-hugo-boss-hg-1161-s-oglata-najlon-siva-716736419626,HG 1161/S,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Hugo Boss</b></li>
  <li><span class=""label"">Model</span><b class=""data"">HG 1161/S</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">KB7</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">moška</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">široka (59-16-145)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">oglata</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">najlon</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">siva</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">sijaj</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Barva</span><b class=""data"">siva, prelivna</b></li>
  <li><span class=""label"">Polarizacija</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Hugo Boss,sončna očala,"""stg, Hugo Boss, sončna očala, sijaj, progresiv, _tab1_morela-kvalitetna-zascita, siva, široka, najlon, _tab3_material-najlon, oglata, normalna, _tab2_oblika-okvirja-oglata, _tab0_velikost-ocal, gls-siva, prelivna, , moška, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,siva,velikost,široka,,,E716736419626,,shopify,1,deny,manual,149,149,TRUE,TRUE,716736419626,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Hugo Boss HG 1161/S,,Hugo Boss HG 1161/S| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
soncna-ocala-hugo-boss-hg-1162-s-oglata-najlon-crna-716736419657,HG 1162/S,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Hugo Boss</b></li>
  <li><span class=""label"">Model</span><b class=""data"">HG 1162/S</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">807</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">moška</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">široka (56-18-150)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">oglata</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">najlon</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">črna</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">sijaj</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Barva</span><b class=""data"">siva</b></li>
  <li><span class=""label"">Polarizacija</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Hugo Boss,sončna očala,"""stg, Hugo Boss, sončna očala, sijaj, progresiv, _tab1_morela-kvalitetna-zascita, črna, široka, najlon, _tab3_material-najlon, oglata, normalna, _tab2_oblika-okvirja-oglata, _tab0_velikost-ocal, gls-siva, standardno, , moška, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,črna,velikost,široka,,,E716736419657,,shopify,1,deny,manual,149,149,TRUE,TRUE,716736419657,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Hugo Boss HG 1162/S,,Hugo Boss HG 1162/S| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
okvirji-tommy-hilfiger-th-1863-macja-acetat-crna-716736420646,TH 1863,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Tommy Hilfiger</b></li>
  <li><span class=""label"">Model</span><b class=""data"">TH 1863</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">807</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">ženska</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">široka (58-18-145)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">mačja</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">acetat</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">črna</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">sijaj</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Clip on</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Tommy Hilfiger,okvirji,"""stg, Tommy Hilfiger, okvirji, sijaj, progresiv, _tab1_morela-kvaliteta-lec, tah, črna, široka, acetat, _tab3_material-acetat, mačja, normalna, _tab2_oblika-okvirja-macja, _tab0_velikost-ocal, ženska, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,črna,velikost,široka,,,E716736420646,,shopify,1,deny,manual,109,109,TRUE,TRUE,716736420646,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Tommy Hilfiger TH 1863,,Tommy Hilfiger TH 1863| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
okvirji-tommy-hilfiger-th-1864-oglata-acetat-havana-716736420660,TH 1864,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Tommy Hilfiger</b></li>
  <li><span class=""label"">Model</span><b class=""data"">TH 1864</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">086</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">ženska</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">široka (58-18-145)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">oglata</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">acetat</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">havana</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">sijaj, vzorec</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Clip on</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Tommy Hilfiger,okvirji,"""stg, Tommy Hilfiger, okvirji, sijaj, vzorec, progresiv, _tab1_morela-kvaliteta-lec, tah, havana, široka, acetat, _tab3_material-acetat, oglata, normalna, _tab2_oblika-okvirja-oglata, _tab0_velikost-ocal, ženska, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,havana,velikost,široka,,,E716736420660,,shopify,1,deny,manual,109,109,TRUE,TRUE,716736420660,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Tommy Hilfiger TH 1864,,Tommy Hilfiger TH 1864| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
okvirji-tommy-hilfiger-th-1865-oglata-acetat-havana-716736420707,TH 1865,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Tommy Hilfiger</b></li>
  <li><span class=""label"">Model</span><b class=""data"">TH 1865</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">086</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">ženska</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">široka (58-18-145)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">oglata</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">acetat</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">havana</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">sijaj, vzorec</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Clip on</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Tommy Hilfiger,okvirji,"""stg, Tommy Hilfiger, okvirji, sijaj, vzorec, progresiv, _tab1_morela-kvaliteta-lec, tah, havana, široka, acetat, _tab3_material-acetat, oglata, normalna, _tab2_oblika-okvirja-oglata, _tab0_velikost-ocal, ženska, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,havana,velikost,široka,,,E716736420707,,shopify,1,deny,manual,109,109,TRUE,TRUE,716736420707,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Tommy Hilfiger TH 1865,,Tommy Hilfiger TH 1865| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
soncna-ocala-marc-jacobs-marc-554-s-okrogla-acetat-havana-716736422015,MARC 554/S,"<div class=""morela-product-details"">
  <ul class=""details-data"">
  <h3>Model očal</h3>
  <li><span class=""label"">Znamka</span><b class=""data"">Marc Jacobs</b></li>
  <li><span class=""label"">Model</span><b class=""data"">MARC 554/S</b></li>
  <li><span class=""label"">Dodatna oznaka</span><b class=""data"">086</b></li>
  <li><span class=""label"">Kolekcija</span><b class=""data"">ženska</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti okvirja</h3>
  <li><span class=""label"">Velikost</span><b class=""data"">široka (62-10-145)</b></li>
  <li><span class=""label"">Oblika</span><b class=""data"">okrogla</b></li>
  <li><span class=""label"">Debelina</span><b class=""data"">normalna</b></li>
  <li><span class=""label"">Material</span><b class=""data"">acetat</b></li>
  <li><span class=""label"">Barva</span><b class=""data"">havana</b></li>
  <li><span class=""label"">Obdelava</span><b class=""data"">sijaj, vzorec</b></li>
  </ul>
  <ul class=""details-data"">
  <h3>Lastnosti stekel</h3>
  <li><span class=""label"">Barva</span><b class=""data"">rjava</b></li>
  <li><span class=""label"">Polarizacija</span><b class=""data"">ne</b></li>
  <li><span class=""label"">Progresiva</span><b class=""data"">da</b></li>
  </ul>
 </div>",Marc Jacobs,sončna očala,"""stg, Marc Jacobs, sončna očala, sijaj, vzorec, progresiv, _tab1_morela-kvalitetna-zascita, havana, široka, acetat, _tab3_material-acetat, okrogla, normalna, _tab2_oblika-okvirja-okrogla, _tab0_velikost-ocal, gls-rjava, standardno, , ženska, q3 2022, 2022-8, nodiscount, upld-2022-08-11, etg""",FALSE,barva,havana,velikost,široka,,,E716736422015,,shopify,1,deny,manual,159,159,TRUE,TRUE,716736422015,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,1,Marc Jacobs MARC 554/S,,Marc Jacobs MARC 554/S| Optika Morela - shopmorela.si,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0376/6953/5788/products/pridem_kmalu_02_3517abe6-2528-4b4d-83e6-2537b7ec9d11.png,,,
